street_id,pca_component_1,pca_component_2
4654,-0.5482847579004402,-0.28853498910963854
4655,-0.5187134482164665,-0.2970263500372303
4656,-0.5187136066799289,-0.29702625587769815
4657,-0.5187136020635181,-0.2970262579595548
4658,-0.518713545892995,-0.29702628924998586
4659,-0.5187135919804542,-0.2970262637507694
4660,-0.5187136031348163,-0.29702625788846543
4661,-0.5187135978831401,-0.2970262598447743
4662,-0.5187134179154371,-0.297026359588823
4663,-0.5187136028118521,-0.29702625807164884
4664,-0.5187135349853813,-0.2970262952383127
4665,-0.518713538949379,-0.2970262930620609
4666,-0.518713597956484,-0.29702625981169856
4667,-0.5187135394318706,-0.2970262929001556
4668,-0.518713601309457,-0.2970262589237986
4669,-0.5187133493781116,-0.2970264134775012
4670,-0.5187135490709596,-0.2970262875923759
4701,-0.5187136066799289,-0.29702625587769815
4702,-0.5187134828164326,-0.29702633381418714
4703,-0.5187136002310715,-0.2970262587859308
4704,-0.5482847579004402,-0.28853498910963854
4705,-0.5187136007946389,-0.29702625853177955
4706,-0.5187134384523518,-0.2970263482353604
4707,-0.5187136066799289,-0.29702625587769815
4708,-0.5187136066799289,-0.29702625587769815
4709,-0.5482847579004402,-0.28853498910963854
4824,-0.5482847579004402,-0.28853498910963854
4847,-0.5187135138133637,-0.2970263109464899
4848,-0.5482847579004402,-0.28853498910963854
4891,-0.5482847579004402,-0.28853498910963854
4892,-0.5187135140135278,-0.29702631418457764
4893,-0.5187136066799289,-0.29702625587769815
4894,-0.5187134942370802,-0.2970263176690363
4895,-0.5187136033253972,-0.29702625778036906
4896,-0.5187135962768997,-0.29702626098747215
4897,-0.5187135456611746,-0.29702629427147537
4898,-0.518713602390522,-0.2970262578120863
4899,-0.5187136032999933,-0.29702625779477804
4900,-0.5187135136842266,-0.2970263069327381
4901,-0.5187136029270097,-0.29702625800633203
4902,-0.5187135936860996,-0.29702626253681313
4903,-0.5482847579004402,-0.28853498910963854
4904,-0.489142371725982,-0.3055175686879258
4905,-0.48914243787955164,-0.305517532153552
4906,-0.4891423515772563,-0.3055175806998966
